row_number,visitor_id,search_timestamp,category,pro_user_id,num_reviews,avg_rating,pro_last_active_time_before_search,cost_estimate_dollars,result_position,service_page_viewed,contact_id,hired
9926,343953255630684000,2018-11-24 22:34:16.269 UTC,Local Moving (under 50 miles),343578733429915000,0,0.0,2018-11-20 20:57:07.861 UTC,75.0,3,True,343953398171885000,False
884,342871575364485000,2018-11-12 10:06:17.382 UTC,House Cleaning,340826720502194000,0,0.0,2018-11-12 09:30:16.798 UTC,0.0,2,True,342871604808335000,False
5301,341447239440482000,2018-10-26 22:27:19.708 UTC,House Cleaning,306517584452665000,0,0.0,2018-03-19 16:25:45.154 UTC,100.0,2,True,341447479803314000,True
12783,343784961106239000,2018-11-22 23:49:22.549 UTC,House Cleaning,342553919096193000,0,0.0,0,153.0,24,True,343785022332624000,False
6897,342563235826614000,2018-11-08 20:27:16.525 UTC,House Cleaning,342473778556633000,0,0.0,2018-11-08 15:20:54.608 UTC,55.0,5,True,342563565779255000,False
471,341264047910641000,2018-10-24 19:34:08.791 UTC,House Cleaning,341059416886755000,0,0.0,2018-10-24 17:46:16.649 UTC,97.0,9,True,341264126095499000,True
12781,343784961106239000,2018-11-22 23:49:22.549 UTC,House Cleaning,341058001448108000,0,0.0,2018-11-20 15:04:39.206 UTC,161.0,22,True,343785018333470000,False
12784,343784961106239000,2018-11-22 23:49:22.549 UTC,House Cleaning,333737672403255000,0,0.0,0,180.0,25,True,343785026428346000,False
21881,342464261365293000,2018-11-07 16:57:42.156 UTC,House Cleaning,314492339568476000,0,0.0,2018-08-02 00:28:12.82 UTC,77.0,5,True,342464282991960000,False
8485,340417419272642000,2018-10-15 00:23:39.958 UTC,House Cleaning,340311011161997000,0,0.0,2018-10-13 23:48:47.15 UTC,110.0,8,True,340417710794916000,True
1047,341529543814234000,2018-10-27 21:19:04.395 UTC,House Cleaning,338685455003992000,0,0.0,2018-10-22 19:05:54.771 UTC,75.0,5,True,341529655996875000,False
12785,343784961106239000,2018-11-22 23:49:22.549 UTC,House Cleaning,336020222722105000,0,0.0,2018-10-20 17:57:28.146 UTC,255.0,26,True,343785031450173000,False
16228,342847110148145000,2018-11-12 03:18:30.917 UTC,House Cleaning,342464514073583000,0,0.0,2018-11-11 16:49:55.021 UTC,152.0,1,True,342847405673636000,False
2772,341262873236086000,2018-10-24 19:14:33.937 UTC,House Cleaning,341094859530019000,0,0.0,0,43.0,6,True,341263248744235000,True
7805,344383956301447000,2018-11-29 22:12:37.072 UTC,Local Moving (under 50 miles),238282986977690000,768,4.73,2018-11-29 21:51:17.994 UTC,100.0,2,True,344384808459051000,True
7959,344367701248655000,2018-11-29 17:41:41.996 UTC,Local Moving (under 50 miles),238282986977690000,768,4.73,2018-11-29 16:48:35.291 UTC,100.0,1,True,344367993683279000,True
22769,344128984608088000,2018-11-26 23:23:05.525 UTC,House Cleaning,343705945283207000,1,5.0,2018-11-23 17:27:46.416 UTC,90.0,9,True,344129090535645000,False
6952,344447737590743000,2018-11-30 15:55:38.088 UTC,Local Moving (under 50 miles),343892000826818000,1,5.0,2018-11-28 20:17:05.154 UTC,0.0,2,True,344447998791901000,False
24885,340959905256202000,2018-10-21 07:05:05.982 UTC,House Cleaning,289082094807465000,1,5.0,2018-05-07 14:29:52.352 UTC,75.0,3,True,340960328078860000,False
21409,339392691354615000,2018-10-03 03:44:52.102 UTC,House Cleaning,295142899234471000,1,5.0,2018-09-30 23:30:45.339 UTC,60.0,2,True,339393195747106000,True
15112,342632194350989000,2018-11-09 15:36:35.047 UTC,House Cleaning,311559201690279000,1,5.0,0,100.0,2,True,342632374811304000,False
2993,344139786778697000,2018-11-27 02:23:07.424 UTC,Local Moving (under 50 miles),343578733429915000,1,5.0,2018-11-26 22:29:24.749 UTC,75.0,5,True,344140281646039000,False
19429,344300081583513000,2018-11-28 22:54:42.217 UTC,House Cleaning,343525471612780000,1,5.0,0,125.0,3,True,344300201998344000,False
17812,342883485338271000,2018-11-12 13:24:45.952 UTC,House Cleaning,336238472329723000,1,5.0,2018-09-22 13:14:26.319 UTC,60.0,2,True,342883734434185000,True
25922,343966046211792000,2018-11-25 02:07:27.002 UTC,Local Moving (under 50 miles),340565783185301000,1,5.0,2018-11-24 15:03:47.036 UTC,79.0,4,True,343966123676459000,False
23080,342239900247245000,2018-11-05 02:38:21.09 UTC,House Cleaning,336280674454528000,1,5.0,2018-11-04 23:32:29.26 UTC,85.0,1,True,342240117848227000,False
8487,342046635388723000,2018-11-02 20:57:16.024 UTC,House Cleaning,341360781064732000,1,5.0,0,80.0,1,True,342046778108035000,False
17545,342043539908870000,2018-11-02 20:05:40.726 UTC,House Cleaning,341360781064732000,1,5.0,0,80.0,3,True,342043620828586000,True
2400,343582190446944000,2018-11-20 15:29:51.103 UTC,Local Moving (under 50 miles),341536352125427000,1,5.0,2018-11-20 02:28:04.778 UTC,150.0,7,True,343582943104450000,True
20470,342911281377869000,2018-11-12 21:08:01.984 UTC,Local Moving (under 50 miles),341648349841965000,1,5.0,2018-11-12 21:02:47.552 UTC,85.0,5,True,342911621700845000,False
4419,342812021431869000,2018-11-11 17:33:42.315 UTC,House Cleaning,320448582850183000,1,5.0,2018-11-06 03:07:03.648 UTC,237.0,1,True,342812129032364000,False
8396,342834454390128000,2018-11-11 23:47:35.083 UTC,House Cleaning,320448582850183000,1,5.0,2018-11-06 03:07:03.648 UTC,100.0,1,True,342834661007343000,False
1940,339551097296937000,2018-10-04 23:44:58.034 UTC,House Cleaning,230767568393569000,1,5.0,2018-10-04 15:54:12.45 UTC,145.0,3,True,339551302724739000,False
7851,340559993387327000,2018-10-16 15:59:54.074 UTC,House Cleaning,307399682517966000,1,5.0,2017-10-16 03:24:20.247 UTC,0.0,14,True,340560148877451000,False
10571,343506760167776000,2018-11-19 18:32:40.782 UTC,House Cleaning,342426049105731000,1,5.0,2018-11-19 16:35:07.755 UTC,145.0,1,True,343506838180012000,False
23775,339571903899877000,2018-10-05 05:31:44.431 UTC,House Cleaning,331473366011101000,1,5.0,2018-10-05 03:10:58.112 UTC,92.0,1,True,339572253850239000,False
9892,343531870169751000,2018-11-20 01:31:10.919 UTC,Local Moving (under 50 miles),327144536076664000,1,5.0,2018-06-22 14:31:25.245 UTC,85.0,3,True,343532357278269000,False
193,340454538188832000,2018-10-15 10:42:19.008 UTC,House Cleaning,190138698563535000,1,5.0,2018-10-14 00:33:24.5 UTC,75.0,9,True,340454733855686000,False
12885,343251281732419000,2018-11-16 19:34:42.225 UTC,Local Moving (under 50 miles),342944302776615000,1,5.0,2018-11-16 00:18:33.555 UTC,95.0,2,True,343251659160281000,False
1520,344355739780308000,2018-11-29 14:22:20.252 UTC,House Cleaning,342994320728957000,1,5.0,2018-11-20 20:57:42.346 UTC,75.0,2,True,344356159490842000,True
16135,343344895062204000,2018-11-17 21:34:56.146 UTC,Local Moving (under 50 miles),343019830843515000,1,5.0,2018-11-17 17:07:31.25 UTC,35.0,4,True,343345239468638000,False
16916,344227250449563000,2018-11-28 02:40:51.253 UTC,House Cleaning,242546903572604000,1,5.0,2018-11-27 23:44:38.421 UTC,40.0,9,False,344227436315869000,False
11883,344456298942963000,2018-11-30 18:18:19.625 UTC,Local Moving (under 50 miles),343203413303353000,1,5.0,2018-11-30 02:15:30.936 UTC,40.0,3,True,344459965742358000,False
16040,340733284573806000,2018-10-18 16:08:05.15 UTC,House Cleaning,237524691029501000,1,5.0,2018-07-30 18:47:30.948 UTC,135.0,2,True,340733438982414000,False
13219,340675415231086000,2018-10-18 00:03:36.208 UTC,House Cleaning,123779406078633000,1,5.0,2018-10-17 18:44:30.326 UTC,80.0,3,True,340679427326853000,False
22567,340474004917608000,2018-10-15 16:06:45.501 UTC,House Cleaning,123779406078633000,1,5.0,2018-10-15 02:18:29.952 UTC,70.0,2,True,340474293185478000,False
9539,342143266214879000,2018-11-03 23:47:47.046 UTC,Local Moving (under 50 miles),316109525866029000,1,5.0,2018-05-04 22:26:52.587 UTC,55.0,4,True,342143491246710000,False
8491,342211440788389000,2018-11-04 18:44:01.468 UTC,House Cleaning,341104856843059000,1,5.0,2018-11-04 15:21:00.777 UTC,60.0,2,True,342212147473367000,True
17266,343929003762401000,2018-11-24 15:50:04.708 UTC,Local Moving (under 50 miles),337420440233549000,1,5.0,0,75.0,3,True,343930206911250000,True
18041,343929038153670000,2018-11-24 15:50:38.914 UTC,Local Moving (under 50 miles),337420440233549000,1,5.0,0,75.0,2,True,343930206911250000,False
24998,339210920208318000,2018-10-01 01:15:21.007 UTC,House Cleaning,337654707085500000,1,5.0,2018-09-30 21:30:57.349 UTC,90.0,2,True,339211013843288000,True
20740,344108511368151000,2018-11-26 17:41:52.027 UTC,Local Moving (under 50 miles),336150542558486000,1,5.0,2018-11-26 15:55:48.772 UTC,50.0,2,True,344108879595905000,False
117,343332604266594000,2018-11-17 18:10:04.95 UTC,Local Moving (under 50 miles),316022133344805000,1,5.0,2018-11-17 17:23:28.117 UTC,75.0,2,True,343334291063980000,False
10725,343323274585923000,2018-11-17 15:34:35.14 UTC,Local Moving (under 50 miles),316022133344805000,1,5.0,2018-11-16 16:23:02.493 UTC,75.0,3,True,343323494911262000,False
18585,342116905886163000,2018-11-03 16:28:26.562 UTC,Local Moving (under 50 miles),316022133344805000,1,5.0,2018-11-01 14:06:48.782 UTC,75.0,2,True,342117014039519000,False
22190,339398859160731000,2018-10-03 05:27:39.984 UTC,House Cleaning,330386451561160000,1,5.0,2018-10-02 17:33:59.046 UTC,65.0,4,True,339399166553465000,False
12777,343784961106239000,2018-11-22 23:49:22.549 UTC,House Cleaning,341174589961765000,1,5.0,2018-11-17 18:43:53.25 UTC,0.0,18,True,343785013726306000,False
7785,344025324145672000,2018-11-25 18:35:24.591 UTC,Local Moving (under 50 miles),335733373947822000,1,5.0,2018-11-07 00:50:07.913 UTC,75.0,1,True,344025514136854000,False
21457,343160709419303000,2018-11-15 18:25:09.974 UTC,Local Moving (under 50 miles),335733373947822000,1,5.0,2018-11-07 00:50:07.913 UTC,75.0,2,True,343161162306838000,False
10829,341692508512354000,2018-10-29 18:35:09.275 UTC,House Cleaning,338578998239142000,1,5.0,2018-10-24 17:58:35.664 UTC,72.0,2,True,341692632220836000,True
13958,343596918625820000,2018-11-20 19:35:19.232 UTC,House Cleaning,339793335810318000,1,5.0,2018-11-19 05:12:24.57 UTC,90.0,4,True,343597232516030000,False
13406,341850109257490000,2018-10-31 14:21:50.024 UTC,House Cleaning,239900616411661000,1,1.0,2018-10-29 20:02:17.264 UTC,0.0,2,True,341850953845842000,False
7836,339909025711857000,2018-10-09 03:10:26.015 UTC,House Cleaning,318909288287084000,1,5.0,2018-10-01 21:24:41.009 UTC,100.0,1,True,339909112793424000,True
22033,340740030262616000,2018-10-18 18:00:30.658 UTC,House Cleaning,334104386790375000,1,5.0,2018-09-27 11:19:45.466 UTC,75.0,1,True,340740246290030000,True
1484,342834217249185000,2018-11-11 23:43:38.141 UTC,House Cleaning,342397758639857000,1,5.0,0,0.0,5,True,342834964426555000,False
16806,340483747355058000,2018-10-15 18:49:07.796 UTC,House Cleaning,178631180612994000,1,5.0,2018-08-18 00:12:59.47 UTC,74.0,2,True,340485334205300000,False
21262,342022759519486000,2018-11-02 14:19:20.113 UTC,House Cleaning,328065148561489000,2,5.0,2018-09-20 20:40:46.359 UTC,75.0,2,True,342031717450121000,False
5643,344273019193737000,2018-11-28 15:23:39.868 UTC,Local Moving (under 50 miles),340565783185301000,2,5.0,2018-11-27 23:15:37.086 UTC,79.0,2,True,344273800092442000,False
5654,344416292109205000,2018-11-30 07:11:32.74 UTC,Local Moving (under 50 miles),340565783185301000,2,5.0,2018-11-30 05:44:04.534 UTC,79.0,3,True,344416614946603000,False
19078,340119609335382000,2018-10-11 13:40:09.647 UTC,House Cleaning,274006247255221000,2,5.0,2018-10-11 12:55:52.306 UTC,100.0,1,True,340119904892780000,False
7934,343797036316925000,2018-11-23 03:10:37.023 UTC,House Cleaning,319343244567945000,2,5.0,2018-11-21 03:41:13.963 UTC,60.0,1,True,343797110392610000,False
6020,344462587795906000,2018-11-30 20:03:08.497 UTC,House Cleaning,342426049105731000,2,5.0,2018-11-30 19:59:20.816 UTC,126.0,1,True,344462742501433000,True
9335,340712164304502000,2018-10-18 10:16:04.874 UTC,House Cleaning,332655359578685000,2,5.0,2018-10-16 06:50:59.103 UTC,0.0,6,True,340712206559355000,True
17573,343149767457792000,2018-11-15 15:22:48.199 UTC,House Cleaning,325074311848591000,2,4.5,2018-11-14 20:33:06.2 UTC,110.0,5,True,343150025220448000,True
957,339253021590175000,2018-10-01 12:57:02.467 UTC,House Cleaning,325825397923881000,2,5.0,2018-09-28 14:44:11.986 UTC,75.0,5,True,339253294610620000,False
1400,344102078576713000,2018-11-26 15:54:39.224 UTC,House Cleaning,248222540626756000,2,5.0,0,85.0,5,True,344102349577953000,False
3353,341142500165984000,2018-10-23 09:48:20.453 UTC,House Cleaning,326919475881066000,2,5.0,2018-10-07 21:23:27.728 UTC,75.0,1,True,341142956997304000,False
9674,343264190874861000,2018-11-16 23:09:51.563 UTC,House Cleaning,208900894754096000,2,5.0,2018-11-16 02:58:41.906 UTC,80.0,1,True,343264478544617000,False
243,342391876710948000,2018-11-06 20:51:17.546 UTC,House Cleaning,340172246260252000,2,5.0,2018-11-05 23:35:55.468 UTC,75.0,7,True,342392125626171000,True
2044,343496220189491000,2018-11-19 15:37:00.831 UTC,House Cleaning,340141266691088000,2,4.5,2018-11-18 21:32:51.242 UTC,84.0,3,True,343496659685777000,True
11061,341860168677785000,2018-10-31 17:09:29.374 UTC,House Cleaning,303830523401093000,2,5.0,2018-10-09 01:07:32.846 UTC,80.0,2,True,341860357978325000,False
18361,343598203692630000,2018-11-20 19:56:44.319 UTC,House Cleaning,303830523401093000,2,5.0,2018-10-09 01:07:32.846 UTC,155.0,3,True,343598325405032000,False
17471,340057988878794000,2018-10-10 20:33:09.557 UTC,House Cleaning,333221770096238000,2,4.5,2018-10-10 19:38:35.059 UTC,100.0,4,True,340058245617361000,True
3710,340676881347002000,2018-10-18 00:28:02.473 UTC,House Cleaning,339201496962523000,2,5.0,2018-10-05 22:22:41.429 UTC,60.0,7,True,340677029785633000,False
24488,339551014570328000,2018-10-04 23:43:35.428 UTC,House Cleaning,339201496962523000,2,5.0,2018-10-04 21:52:22.196 UTC,60.0,3,True,339551271519690000,True
9398,343253313124540000,2018-11-16 20:08:34.187 UTC,House Cleaning,336588956975063000,2,3.0,2018-11-15 16:36:25.684 UTC,85.0,14,True,343253347321004000,False
11576,341096763518951000,2018-10-22 21:06:04.042 UTC,House Cleaning,340571068474163000,2,4.5,0,70.0,6,True,341096872621318000,False
20412,341797696832340000,2018-10-30 23:48:17.67 UTC,House Cleaning,335313391728885000,2,5.0,2018-10-29 18:28:00.97 UTC,50.0,2,True,341797888246341000,False
1904,343796406652502000,2018-11-23 03:00:07.111 UTC,Local Moving (under 50 miles),321251198657192000,2,4.5,2018-11-20 00:26:20.492 UTC,80.0,2,True,343796560040992000,True
4121,343511909240242000,2018-11-19 19:58:29.763 UTC,Local Moving (under 50 miles),321251198657192000,2,4.5,2018-11-16 18:01:19.309 UTC,80.0,2,True,343512209607893000,False
2470,340375374546886000,2018-10-14 12:42:55.491 UTC,House Cleaning,300558739968057000,2,5.0,2018-10-04 14:48:45.858 UTC,207.0,7,True,340375457733935000,False
15295,341141349744803000,2018-10-23 09:29:11.011 UTC,House Cleaning,340764557767114000,2,5.0,2018-10-23 01:57:10.011 UTC,95.0,22,True,341141501633110000,False
4610,340463312675905000,2018-10-15 13:08:33.391 UTC,House Cleaning,300666784776069000,2,5.0,2017-08-28 22:31:48.703 UTC,85.0,6,True,340463400661123000,False
10901,343886919379230000,2018-11-24 04:08:40.093 UTC,House Cleaning,340705781948530000,2,5.0,2018-11-22 18:37:47.86 UTC,99.0,5,True,343887268506812000,True
18236,341424659999572000,2018-10-26 16:11:00.706 UTC,House Cleaning,339808344335335000,2,5.0,2018-10-25 21:16:54.131 UTC,50.0,1,True,341424941488013000,False
19871,341359633704059000,2018-10-25 22:07:14.435 UTC,House Cleaning,339808344335335000,2,5.0,2018-10-25 21:16:54.131 UTC,205.0,2,True,341359757609263000,False
4822,339788327002308000,2018-10-07 17:38:47.918 UTC,House Cleaning,339356022649241000,2,5.0,0,75.0,4,True,339788880211615000,False
17034,341875160037269000,2018-10-31 21:19:20.831 UTC,House Cleaning,337102187215577000,2,5.0,2018-10-02 18:12:59.022 UTC,0.0,9,True,341875681077698000,False
18667,339259839360393000,2018-10-01 14:50:40.157 UTC,House Cleaning,337102187215577000,2,5.0,2018-09-29 17:07:25.539 UTC,75.0,4,True,339260321902616000,True
23878,343241361396801000,2018-11-16 16:49:21.777 UTC,Local Moving (under 50 miles),341549602026438000,2,4.5,2018-11-15 14:36:33.487 UTC,75.0,2,True,343241487297757000,False
10945,344317540331479000,2018-11-29 03:45:41.197 UTC,House Cleaning,258980375474922000,258,4.68,2018-11-29 03:40:21.51 UTC,75.0,1,True,344318076640911000,True
20176,342061110366388000,2018-11-03 00:58:31.105 UTC,House Cleaning,331196532164739000,3,5.0,2018-11-01 04:52:33.759 UTC,126.0,6,True,342061478509420000,False
26004,343141166054662000,2018-11-15 12:59:26.677 UTC,Local Moving (under 50 miles),332217375469502000,3,5.0,2018-11-15 02:20:27.412 UTC,150.0,2,True,343144746131005000,False
23468,341028503327350000,2018-10-22 02:08:24.142 UTC,House Cleaning,338085568716013000,3,5.0,2018-10-21 22:56:14.56 UTC,60.0,2,True,341028656904700000,False
4006,339551108370620000,2018-10-04 23:45:09.43 UTC,House Cleaning,337617968267247000,3,5.0,2018-10-01 11:49:53.827 UTC,85.0,8,True,339551262195826000,False
21424,340238345465708000,2018-10-12 22:39:06.304 UTC,House Cleaning,334248488726716000,3,5.0,2018-10-07 14:52:25.245 UTC,85.0,10,True,340238515313852000,False
21642,342389105121108000,2018-11-06 20:05:05.734 UTC,Local Moving (under 50 miles),340852308679180000,3,4.67,2018-11-06 20:03:32.209 UTC,100.0,1,True,342389389645750000,False
7730,341680916997562000,2018-10-29 15:21:57.763 UTC,House Cleaning,310623583471640000,3,5.0,2018-10-28 13:06:55.061 UTC,40.0,1,True,341681032803942000,True
6237,341102226052661000,2018-10-22 22:37:06.375 UTC,House Cleaning,92134912188490800,3,4.67,2018-08-19 05:09:28.347 UTC,100.0,1,True,341102372176552000,False
21625,341928121368953000,2018-11-01 12:02:02.261 UTC,House Cleaning,193588341408449000,3,5.0,2018-10-08 23:33:56.912 UTC,0.0,3,True,341928243071115000,False
24568,343402888560705000,2018-11-18 13:41:29.403 UTC,House Cleaning,343174221043212000,3,5.0,2018-11-17 23:35:39.551 UTC,70.0,4,True,343403758665031000,False
18348,343440287744278000,2018-11-19 00:04:48.399 UTC,House Cleaning,304044671945810000,3,5.0,0,0.0,3,False,343440344118140000,False
18128,340814970129973000,2018-10-19 14:49:30.711 UTC,House Cleaning,338414972059295000,3,5.0,2018-10-19 14:17:11.967 UTC,35.0,1,True,340815202685296000,True
18704,340601384849391000,2018-10-17 03:29:45.631 UTC,House Cleaning,340069711764832000,3,5.0,2018-10-16 22:38:39.623 UTC,120.0,5,True,340601974034907000,True
13072,341178259082051000,2018-10-23 19:44:20.024 UTC,House Cleaning,333473626078748000,3,5.0,2018-10-23 15:13:51.245 UTC,85.0,3,True,341178533750055000,True
14171,341769404190302000,2018-10-30 15:56:45.543 UTC,House Cleaning,340561767823188000,3,4.67,2018-10-30 01:52:59.678 UTC,102.0,18,True,341769465542844000,False
3005,344371076599939000,2018-11-29 18:37:57.237 UTC,Local Moving (under 50 miles),340595525857665000,3,5.0,2018-11-26 02:45:14.179 UTC,80.0,3,True,344371329894834000,True
4431,343564408226062000,2018-11-20 10:33:29.036 UTC,Local Moving (under 50 miles),340595525857665000,3,5.0,2018-11-20 04:48:43.143 UTC,80.0,2,True,343564798919835000,False
7138,343296425152536000,2018-11-17 08:07:06.176 UTC,Local Moving (under 50 miles),340595525857665000,3,5.0,2018-11-16 21:22:09.629 UTC,80.0,2,True,343296703780782000,True
10727,343323274585923000,2018-11-17 15:34:35.14 UTC,Local Moving (under 50 miles),340595525857665000,3,5.0,2018-11-16 21:22:09.629 UTC,80.0,5,False,343323547871797000,False
13477,343670466972803000,2018-11-21 16:01:07.857 UTC,Local Moving (under 50 miles),340595525857665000,3,5.0,2018-11-21 10:04:23.535 UTC,80.0,8,True,343673660811345000,False
19701,343961528783552000,2018-11-25 00:52:09.409 UTC,Local Moving (under 50 miles),340595525857665000,3,5.0,2018-11-24 20:35:13.847 UTC,80.0,2,True,343961698489524000,False
21907,343238974182588000,2018-11-16 16:09:35.383 UTC,Local Moving (under 50 miles),340595525857665000,3,5.0,2018-11-16 00:53:47.977 UTC,80.0,4,True,343239731905454000,True
2593,344027323179393000,2018-11-25 19:08:43.867 UTC,Local Moving (under 50 miles),332713430149169000,3,5.0,2018-11-24 17:31:49.042 UTC,110.0,2,True,344027581632667000,True
11093,342909607784497000,2018-11-12 20:40:08.592 UTC,House Cleaning,279771407032280000,3,5.0,2018-11-09 16:12:31.77 UTC,88.0,1,True,342910581476917000,False
344,343947077320286000,2018-11-24 20:51:17.948 UTC,Local Moving (under 50 miles),316022133344805000,3,5.0,2018-11-24 19:23:22.136 UTC,75.0,2,True,343947344824696000,False
5638,344059295041462000,2018-11-26 04:01:35.558 UTC,Local Moving (under 50 miles),316022133344805000,3,5.0,2018-11-26 00:42:20.597 UTC,75.0,2,True,344059396156571000,True
10826,341373980709650000,2018-10-26 02:06:21.451 UTC,House Cleaning,183782640623166000,3,5.0,2018-10-25 20:14:02.146 UTC,100.0,2,True,341374339430719000,False
24531,342459050273652000,2018-11-07 15:30:51.064 UTC,House Cleaning,342236264670232000,3,5.0,2018-11-07 15:15:26.608 UTC,80.0,3,True,342459450787700000,False
24544,342923653232713000,2018-11-13 00:34:13.942 UTC,House Cleaning,342236264670232000,3,5.0,2018-11-08 03:35:56.638 UTC,130.0,2,True,342924157573390000,False
7899,342281174544195000,2018-11-05 14:06:15.239 UTC,House Cleaning,341429320625111000,3,5.0,2018-11-04 03:28:17.221 UTC,65.0,3,True,342281349788934000,True
6550,342243500802924000,2018-11-05 03:38:21.448 UTC,Local Moving (under 50 miles),341616559088820000,3,5.0,2018-11-03 18:56:13.528 UTC,79.0,4,True,342244210967961000,False
25090,342117474933874000,2018-11-03 16:37:55.998 UTC,Local Moving (under 50 miles),341616559088820000,3,5.0,0,79.0,4,True,342117592698601000,False
23075,342208519340179000,2018-11-04 17:55:20.204 UTC,House Cleaning,293750180291854000,3,5.0,2017-05-20 12:44:34.705 UTC,105.0,3,True,342208831216656000,False
3195,340306904111358000,2018-10-13 17:41:44.998 UTC,House Cleaning,339986876900139000,3,5.0,0,80.0,5,True,340307033606127000,False
26030,343519336456044000,2018-11-19 22:02:17.226 UTC,House Cleaning,340144286793195000,3,5.0,2018-11-19 20:51:03.015 UTC,125.0,7,True,343519479407255000,False
16763,343329739438071000,2018-11-17 17:22:19.999 UTC,Local Moving (under 50 miles),152462579227084000,3,5.0,2018-11-17 14:50:29.076 UTC,110.0,2,True,343329948446949000,False
23929,344031727014510000,2018-11-25 20:22:08.102 UTC,House Cleaning,310336582324502000,4,5.0,2018-11-25 10:16:00.798 UTC,35.0,4,True,344032194346704000,False
13409,341866499505725000,2018-10-31 18:55:00 UTC,House Cleaning,335821893841158000,4,4.75,2018-10-24 19:28:23.852 UTC,70.0,1,True,341867189182095000,False
2288,339633056014999000,2018-10-05 22:30:56.613 UTC,Local Moving (under 50 miles),338233125951488000,4,5.0,2018-10-05 16:11:28.409 UTC,120.0,1,True,339633295238430000,True
24326,341610259242393000,2018-10-28 19:44:19.731 UTC,House Cleaning,263046615670178000,4,4.5,2018-09-18 18:33:28.088 UTC,1.0,1,True,341610376497225000,False
1755,343454525276659000,2018-11-19 04:02:06.019 UTC,House Cleaning,342380264561229000,4,5.0,2018-11-18 22:27:41.518 UTC,135.0,5,True,343454935797768000,False
24675,341109988460699000,2018-10-23 00:46:29.204 UTC,House Cleaning,331571180212543000,4,5.0,2018-10-22 00:12:38.306 UTC,75.0,8,True,341111158818914000,True
16962,339544500374921000,2018-10-04 21:55:01.046 UTC,House Cleaning,333310951660732000,4,4.75,2018-09-28 05:56:32.249 UTC,120.0,1,True,339544743281590000,False
22926,344275431620247000,2018-11-28 16:03:52.275 UTC,Local Moving (under 50 miles),343173521736646000,4,5.0,2018-11-28 03:13:01.337 UTC,85.0,3,True,344275614612119000,False
26041,343665880534278000,2018-11-21 14:44:41.185 UTC,House Cleaning,342992121615032000,4,5.0,2018-11-21 09:29:36.225 UTC,110.0,1,True,343666255895838000,False
5296,341173023885951000,2018-10-23 18:17:05.025 UTC,House Cleaning,238801541714437000,4,5.0,2018-10-23 16:02:37.569 UTC,70.0,2,True,341173338080747000,False
8340,341634972144427000,2018-10-29 02:36:12.94 UTC,House Cleaning,238801541714437000,4,5.0,2018-10-29 01:58:38.591 UTC,70.0,2,True,341635134945517000,False
23160,339457514862231000,2018-10-03 21:45:15.654 UTC,House Cleaning,337226833221410000,4,4.0,2018-10-03 19:05:35.168 UTC,90.0,6,True,339457561659375000,True
22230,341347887266988000,2018-10-25 18:51:28.018 UTC,House Cleaning,339370282708205000,4,4.75,2018-10-25 17:51:21.318 UTC,78.0,1,True,341348062025670000,True
9627,340514460014797000,2018-10-16 03:21:00.525 UTC,House Cleaning,337906564513972000,4,5.0,2018-10-04 23:16:15.377 UTC,120.0,1,True,340514657297326000,True
18655,344104651926126000,2018-11-26 16:37:32.632 UTC,Local Moving (under 50 miles),339424716605669000,4,5.0,2018-11-26 15:59:51.166 UTC,0.0,5,True,344105263982370000,False
17594,344211789053837000,2018-11-27 22:23:09.825 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-27 21:12:36.732 UTC,79.0,7,True,344212084101914000,False
14503,344455200379494000,2018-11-30 18:00:00.998 UTC,Local Moving (under 50 miles),340595525857665000,4,4.75,2018-11-26 02:45:14.179 UTC,80.0,4,True,344455907838976000,True
6223,340316560568164000,2018-10-13 20:22:41.218 UTC,House Cleaning,339283691565523000,4,4.75,2018-10-12 15:06:05.448 UTC,75.0,10,True,340316915571695000,False
22839,339877499494899000,2018-10-08 18:25:00.444 UTC,House Cleaning,328921739333656000,4,5.0,2018-10-04 20:26:44.497 UTC,119.0,3,True,339877703596097000,False
8820,343525233234124000,2018-11-19 23:40:34.147 UTC,House Cleaning,340764557767114000,4,5.0,2018-11-19 22:06:40.302 UTC,67.0,2,True,343525816034983000,False
18499,343177029173289000,2018-11-15 22:57:09.736 UTC,House Cleaning,339946685500956000,4,5.0,2018-11-15 18:29:40.954 UTC,100.0,2,True,343177181877985000,False
24953,343321530755112000,2018-11-17 15:05:31.36 UTC,House Cleaning,339946685500956000,4,5.0,2018-11-15 23:03:57.113 UTC,75.0,1,True,343321935989817000,False
25227,339514199260782000,2018-10-04 13:29:59.906 UTC,House Cleaning,336423828383310000,4,5.0,2018-10-03 02:56:13.174 UTC,200.0,2,True,339514441316573000,True
23476,342991421374857000,2018-11-13 19:23:42.522 UTC,House Cleaning,330050001670349000,4,4.5,2018-11-11 16:14:53.866 UTC,50.0,3,True,342991552298320000,False
18235,341417716575141000,2018-10-26 14:15:17.087 UTC,House Cleaning,339032618865361000,4,5.0,2018-10-19 03:16:35.573 UTC,110.0,1,True,341417835966456000,False
16343,340138105243549000,2018-10-11 18:48:26.275 UTC,House Cleaning,339475334791938000,4,5.0,2018-10-10 20:23:08.274 UTC,80.0,6,True,340141496223670000,False
